Textbox135,Textbox137,Textbox139,Textbox141,Textbox143,Textbox145,Textbox147,Textbox283,Textbox467,Textbox459,Textbox465,S_EIT_EFFV,Textbox461,Textbox285,Textbox457,Textbox455,Textbox453,Textbox451,Textbox421,Textbox437,Textbox435,Textbox433,Textbox431,Textbox423,Textbox429,Textbox425,Textbox469,Textbox471,Textbox475,Textbox477,Textbox473,Textbox427,Textbox489,Textbox493,Textbox529,Textbox531,Textbox533,Textbox541,Textbox539,Textbox537,Textbox535,Textbox527,Textbox525,Textbox523,Textbox519,Textbox521,Textbox517,Textbox515,Textbox513,Textbox511,Textbox509,Textbox507,Textbox505,Textbox503,Textbox501,Textbox499,Textbox497,Textbox495,Textbox491,Textbox218,Textbox220,Textbox224,Textbox222,Textbox228,Textbox226,Textbox230,Textbox232
2017,ARMSTRONG,030033,APOLLO BORO,030603,APOLLO-RIDGE S D,0,,0.5,,0.5,01/01/2011,0,1,0,0,5,,5,01/01/2011,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,030101,ARMSTRONG TAX COLLECTION DISTRICT
2017,ARMSTRONG,030063,APPLEWOLD BORO,030852,ARMSTRONG S D,1,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030201,ARMSTRONG TAX COLLECTION DISTRICT
2017,SUSQUEHANNA,580065,ARARAT TWP,586503,SUSQUEHANNA COMM S D,0,,0,,0,,0,0,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580601,SUSQUEHANNA TAX COLLECTION DISTRICT
2017,LACKAWANNA,350063,ARCHBALD BORO,358403,VALLEY VIEW S D,1,,0.5,,0.5,07/01/2009,0,1,0,0,47,01/01/2008,5,07/01/2010,52,12000,12000,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,351001,LACKAWANNA TAX COLLECTION DISTRICT
2017,ADAMS,010063,ARENDTSVILLE BORO,018523,UPPER ADAMS S D,1,01/01/2012,0.5,,1.1,07/01/2016,0,1.6,0,0,0,,10,07/01/2010,10,0,0,York Adams Tax Bureau,1405 North Duke Street,PO Box 15627,,York,PA,17405,,(717) 845-1584,,,(717) 854-6376,,www.yatb.com,,,,,,,,,,,,,,,York Adams Tax Bureau-Gettysburg Office,900 Biglerville Rd,PO Box 4374,,Gettysburg,PA,17325,4374,(717) 334-4000,,,(717) 337-2565,info@yatb.com,http://www.yatb.com,010601,ADAMS TAX COLLECTION DISTRICT
2017,INDIANA,320033,ARMAGH BORO,328003,UNITED S D,0,,0.5,,0.85,07/01/2017,0,1.35,0,0,5,,5,07/01/2017,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Sharon Gibbons,161 Ropers View Road,,,Vintondale,PA,15961,,(814) 446-6916,,,,,,Sharon Gibbons,161 Ropers Road,,,Vinondale,PA,15961,,(814) 446-6916,,,,,,320701,INDIANA TAX COLLECTION DISTRICT
2017,MIFFLIN,440035,ARMAGH TWP,444602,MIFFLIN COUNTY S D,1,,0.5,,0.85,07/01/2016,0,1.35,0,0,47,01/01/2011,5,01/01/2014,52,12000,0,Miffco Tax Service,139 West Market Street,,,Lewistown,PA,17044,,(717) 242-2777,,,(717) 242-6132,,www.miffco.com,Miffco Tax Service,139 West Market Street,,,Lewistown,PA,17044,,(717) 242-2777,,,(717) 242-6132,,www.miffco.com,"MIFFCO TAX SERVICE, INC.",139 WEST MARKET STREET,PO BOX 746,,LEWISTOWN,PA,17044,,(717) 242-2777,,,,,,440101,MIFFLIN TAX COLLECTION DISTRICT
2017,BRADFORD,080095,ARMENIA TWP,086653,TROY AREA S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,080602,BRADFORD TAX COLLECTION DISTRICT
2017,INDIANA,320065,ARMSTRONG TWP,323703,INDIANA AREA S D,1,,0.51,01/01/2017,0.75,07/01/2016,0,1.26,0,0,10,10/06/1977,0,,10,1000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,320301,INDIANA TAX COLLECTION DISTRICT
2017,LYCOMING,410065,ARMSTRONG TWP,416103,SOUTH WILLIAMSPORT A S D,0,,0.5,,1.1,01/01/2016,0,1.6,0,0,0,,0,,0,0,0,Municipal and School Earned Income Tax Office,2790 West Fourth Street,,,Williamsport,PA,17701,,(570) 601-3980,,,,,www.wasd.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410701,LYCOMING TAX COLLECTION DISTRICT
2017,WESTMORELAND,650092,ARNOLD CITY,656303,NEW KENSNGTN-ARNLD S D,1,01/01/2015,0.5,01/01/2015,0.5,,0,1,0,0,47,01/01/2008,5,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,JOSEPH G. PUET,CITY OF ARNOLD,1829 FIFTH AVENUE,,ARNOLD,PA,15068,,(724) 335-3531,,,,,,JOSEPH G. PUET,CITH HALL,1829 FIFTH AVENUE,,ARNOLD,PA,15068,,(724) 335-3531,,,,,,651301,WESTMORELAND TAX COLLECTION DISTRICT
2017,WESTMORELAND,650123,ARONA BORO,658903,YOUGH S D,0,,0.5,,0.5,,0,1,0,0,0,,10,07/01/2008,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,651701,WESTMORELAND TAX COLLECTION DISTRICT
2017,SCHUYLKILL,540033,ASHLAND BORO,545003,NORTH SCHUYLKILL S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,540402,SCHUYLKILL TAX COLLECTION DISTRICT
2017,CLARION,160035,ASHLAND TWP,166503,KEYSTONE S D,0,,0.5,,0.5,,0,1,0,0,10,01/01/2008,0,,10,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,160401,CLARION TAX COLLECTION DISTRICT
2017,LUZERNE,400033,ASHLEY BORO,403003,HANOVER AREA S D,1,,0.5,,0.5,07/01/2008,0,1,0,0,47,01/01/2008,5,07/01/2008,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,400401,LUZERNE TAX COLLECTION DISTRICT
2017,CAMBRIA,110093,ASHVILLE BORO,116003,PENN CAMBRIA S D,0.5,,0.5,,0.5,,0,1,0,0,5,,5,01/01/2013,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,PENN CAMBRIA SCHOOL DISTRICT,201 SIXTH STREET,,,CRESSON,PA,16630,1363,(814) 886-8121,,,(814) 886-4809,,http://www.pcam.org/pcam/Tax%20Office/,PENN CAMBRIA SCHOOL DISTRICT,201 SIXTH STREET,,,CRESSON,PA,16630,1363,(814) 886-8121,1103,,(814) 886-4809,,http://www.pcam.org/pcam/Tax%20Office/,110902,CAMBRIA TAX COLLECTION DISTRICT
2017,ALLEGHENY,020063,ASPINWALL BORO,023912,FOX CHAPEL AREA S D,1,01/01/1967,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,01/01/2008,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,710401,ALLEGHENY NORTH TAX COLLECTION DISTRICT
2017,DELAWARE,230064,ASTON TWP,236903,PENN-DELCO S D,1,01/01/1991,0.5,01/01/1991,0.5,,0,1,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230701,DELAWARE TAX COLLECTION DISTRICT
2017,BRADFORD,080125,ASYLUM TWP,086503,TOWANDA AREA S D,0,,0.5,01/01/2016,0.74,07/01/2016,0,1.24,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,080501,BRADFORD TAX COLLECTION DISTRICT
2017,CHESTER,150033,ATGLEN BORO,156503,OCTORARA AREA S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Lancaster County Tax Collection Bureau,1845 William Penn Way,,,Lancaster,PA,17601,,(717) 569-4521,,,(717) 569-1623,,www.lctcb.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361301,LANCASTER TAX COLLECTION DISTRICT
2017,BRADFORD,080153,ATHENS BORO,080503,ATHENS AREA S D,1,,0.5,,1.06,07/01/2009,0,1.56,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,080101,BRADFORD TAX COLLECTION DISTRICT
2017,BRADFORD,080185,ATHENS TWP,080503,ATHENS AREA S D,1,,0.5,,1.06,07/01/2009,0,1.56,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,080102,BRADFORD TAX COLLECTION DISTRICT
2017,CRAWFORD,200035,ATHENS TWP,204703,PENNCREST S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200401,CRAWFORD TAX COLLECTION DISTRICT
2017,ARMSTRONG,030093,ATWOOD BORO,030852,ARMSTRONG S D,1,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030202,ARMSTRONG TAX COLLECTION DISTRICT
2017,SCHUYLKILL,540063,AUBURN BORO,540803,BLUE MOUNTAIN S D,1,,0.5,,0.5,,0,1,0,0,5,01/01/2008,5,01/01/2008,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,540101,SCHUYLKILL TAX COLLECTION DISTRICT
2017,SUSQUEHANNA,580095,AUBURN TWP,582503,ELK LAKE S D,1,01/01/1978,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580201,SUSQUEHANNA TAX COLLECTION DISTRICT
2017,POTTER,530093,AUSTIN BORO,530304,AUSTIN AREA S D,1,,0.5,09/01/1966,0.5,07/01/2007,0,1,0,0,10,01/01/2008,0,,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Deborah Walden,72 Turner Street,,,Austin,PA,16720,,(814) 647-8622,,,,,,,,,,,,,,,,,,,,530101,POTTER TAX COLLECTION DISTRICT
2017,ALLEGHENY,020093,AVALON BORO,026873,NORTHGATE S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2006,5,,52,12000,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,710901,ALLEGHENY NORTH TAX COLLECTION DISTRICT
2017,CLINTON,180063,AVIS BORO,414003,JERSEY SHORE AREA S D,0.5,01/01/2012,0.5,04/01/1958,1.1,07/01/2016,0,1.6,0,0,52,01/01/2011,0,,52,12000,0,Municipal and School Earned Income Tax Office,2790 West Fourth Street,,,Williamsport,PA,17701,,(570) 601-3980,,,,,www.wasd.org,D. KAY TRUBY,P.O. BOX 597,,,AVIS,PA,17721,,(570) 753-5908,,,,,,,,,,,,,,,,,,,,410201,LYCOMING TAX COLLECTION DISTRICT
2017,LUZERNE,400063,AVOCA BORO,406602,PITTSTON AREA S D,1,07/01/1962,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,01/01/2008,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 N. 7th Street,,,Bangor,PA,18013,1798,(610) 599-3139,,(800) 360-8289,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,400801,LUZERNE TAX COLLECTION DISTRICT
2017,CHESTER,150063,AVONDALE BORO,150503,AVON GROVE S D,1,,1,,0,,0,1,0,0,0,,0,,0,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150101,CHESTER TAX COLLECTION DISTRICT
2017,WESTMORELAND,650153,AVONMORE BORO,654403,KISKI AREA S D,0,,0.5,,0.5,,0,1,0,0,52,01/01/2009,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,650903,WESTMORELAND TAX COLLECTION DISTRICT
2017,FULTON,290035,AYR TWP,291304,CENTRAL FULTON S D,0,,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290101,FULTON TAX COLLECTION DISTRICT
2017,BEAVER,040093,BADEN BORO,040703,AMBRIDGE AREA S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,07/01/2008,52,12000,1200,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,BADEN BOROUGH OFFICE,149 STATE STREET,,,BADEN,PA,15005,1937,(724) 869-3700,,,(724) 869-3711,secretary@badenpa.com,,Michele Miketa,Borough of Baden,149 State Street,,Baden,PA,15005,,(724) 869-3700,,,,,,040202,BEAVER TAX COLLECTION DISTRICT
2017,CLINTON,180095,BALD EAGLE TWP,183602,KEYSTONE CENTRAL S D,0.5,01/01/2012,0.5,,1,07/01/2016,0,1.5,0,0,47,01/01/2016,5,01/01/2010,52,12000,0,Keystone Central School District Tax Office,86 Administration Drive,Suite 2,,Mill Hall,PA,17751,,(570) 893-4913,,,(570) 893-4635,hguerriero@kcsd.us,www.kcsd.k12.pa.us,Kimberly Phillips,473 Sugar Run Road,,,Beech Creek,PA,16822,,(570) 726-6038,,,,taxcollector@baldeagletownship.com,,Kimberly Phillips,473 Sugar Run Road,,,Beech Creek,PA,16822,,(570) 726-6038,,,,taxcollector@baldeagletownship.com,,180104,CLINTON TAX COLLECTION DISTRICT
2017,ALLEGHENY,020123,BALDWIN BORO,021102,BALDWIN-WHITEHALL S D,1,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,,52,12000,0,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,730101,ALLEGHENY SOUTHWEST TAX COLLECTION DISTRICT
2017,ALLEGHENY,020154,BALDWIN TWP,021102,BALDWIN-WHITEHALL S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2008,5,,52,12000,0,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,,(412) 835-5243,,,(412) 835-5244,,www.jordantax.com,Jordan Tax Service,102 Rahway Road,,,McMurray,PA,15317,3349,(412) 835-5243,124,,,,,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,730102,ALLEGHENY SOUTHWEST TAX COLLECTION DISTRICT
2017,BERKS,060123,BALLY BORO,060753,BOYERTOWN AREA S D,0,,0.5,,0.5,,0,1,0,0,47,01/01/2009,5,,52,12000,0,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,Berks County EIT Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,Berkseit@1usa.com,http://www.berkseit.com,Berks Earned Income Tax Bureau,1125 Berkshire Blvd,Suite 115,,Wyomissing,PA,19610,,(610) 372-8439,,(855) 372-8439,(610) 372-1102,beitb@berkseit.com,http://berkseit.com,060201,BERKS TAX COLLECTION DISTRICT
2017,NORTHAMPTON,480063,BANGOR BORO,480803,BANGOR AREA S D,1,,0.53,01/01/2016,0.7,07/01/2016,0,1.23,0,0,47,01/01/2008,5,07/01/2003,52,12000,12000,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer-Bangor,50 N 7th St,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-8206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com/,480101,NORTHAMPTON TAX COLLECTION DISTRICT
2017,CARBON,130035,BANKS TWP,403302,HAZLETON AREA S D,1,,0.5,,1,07/01/2016,0,1.5,0,0,52,01/01/2008,0,,52,12000,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,400501,LUZERNE TAX COLLECTION DISTRICT
2017,INDIANA,320095,BANKS TWP,338003,PUNXSUTAWNEY AREA S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,0,,0,,0,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330301,JEFFERSON TAX COLLECTION DISTRICT
2017,VENANGO,610063,BARKEYVILLE BORO,612203,FRANKLIN AREA S D,1,,0.5,,0.5,07/01/1966,0,1,0,0,47,01/01/2008,5,01/01/2013,52,12000,1000,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,610201,VENANGO TAX COLLECTION DISTRICT
2017,JEFFERSON,330035,BARNETT TWP,330803,BROOKVILLE AREA S D,1,01/01/2012,0.5,,0.5,,0,1,0,0,0,,10,01/01/2006,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,,,,,,,,,,,,,,,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,330201,JEFFERSON TAX COLLECTION DISTRICT
2017,FOREST,270035,BARNETT TWP,272003,FOREST AREA S D,1,01/01/2013,0.5,,0.5,01/01/2014,0,1,0,0,5,,5,12/05/2012,10,0,0,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,Keystone Collections Group,546 Wendel Road,,,Irwin,PA,15642,,(724) 978-0300,,,(724) 978-0339,,www.keystonecollects.com,270102,FOREST TAX COLLECTION DISTRICT
2017,CAMBRIA,110155,BARR TWP,114503,NORTHERN CAMBRIA S D,0,,0.5,,0.5,,0,1,0,0,5,01/01/2008,5,,10,0,0,Berkheimer Tax Administrator,50 North Seventh Street,,,Bangor,PA,18013,,(610) 599-3139,,(866) 701-7206,(610) 588-5765,csberk@hab-inc.com,http://www.hab-inc.com,"J.P. Harris Associates, LLC",Municipal and School Tax Accounts,P.O. Box 226,,Mechanicsburg,PA,17055,,(866) 766-0226,,(866) 766-0226,(717) 766-8039,,,"J. P. Harris Associates, LLC",PO Box 226,,,Mechanicsburg,PA,17055,,(866) 766-0226,,,(717) 786-8039,,,110801,CAMBRIA TAX COLLECTION DISTRICT
2017,HUNTINGDON,310065,BARREE TWP,312804,JUNIATA VALLEY S D,0,,0.5,,1.25,07/01/2016,0,1.75,0,0,0,,0,,0,0,0,Capital Tax Collection Bureau,506 State Rd,,,Marysville,PA,17053,,(717) 957-7281,,,(717) 957-7295,captax@captax.com,www.captax.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310202,HUNTINGDON TAX COLLECTION DISTRICT
